Track_ID,Artist_Name,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream
1406,Joan Sebastian,https://open.spotify.com/artist/7FsRH5bw8iWpSbMX1G7xf1,Diséñame,Un Lu*Jo,album,spotify:track:7tmq8wPHKYL2sKUpLpkXwP,0.691,0.272,0.0,-8.141,0.0304,0.764,1.3e-06,0.117,0.608,93.899,186413.0,https://www.youtube.com/watch?v=e7_h4WNnlTU,Joan Sebastian - Diseñame  (VIDEO OFICIAL),Skalona Music Group,247884424.0,635620.0,15746.0,True,True,108290791.0
1407,Bing Crosby,https://open.spotify.com/artist/6ZjFtWeHP9XN7FeKSUe80S,White Christmas,Holiday Inn (Original Motion Picture Soundtrack),album,spotify:track:4so0Wek9Ig1p6CRCHuINwW,0.317,0.158,9.0,-16.485,0.0381,0.673,0.353,0.338,0.247,130.503,177480.0,https://www.youtube.com/watch?v=v5ryZdpEHqM,White Christmas (Official Video),BingCrosbyVEVO,3283796.0,23083.0,453.0,True,True,394475462.0
1408,Bing Crosby,https://open.spotify.com/artist/6ZjFtWeHP9XN7FeKSUe80S,Do You Hear What I Hear? - Remastered 2006,Bing Crosby - Christmas Classics,compilation,spotify:track:5aDoUmxBsbdpS16alksb5Z,0.566,0.246,10.0,-15.499,0.0276,0.813,1.48e-06,0.195,0.412,101.529,165667.0,https://www.youtube.com/watch?v=dbMRXcPXtX8,Do You Hear What I Hear? (Remastered 2006),David Robert O'Connor 2018,1122.0,22.0,3.0,False,False,149519185.0
1409,Bing Crosby,https://open.spotify.com/artist/6ZjFtWeHP9XN7FeKSUe80S,It's Beginning To Look A Lot Like Christmas,Christmas,album,spotify:track:1uh1iaMqBdx4XyrXhssKGD,0.464,0.259,3.0,-9.194,0.0379,0.869,0.000326,0.116,0.531,97.586,164613.0,https://www.youtube.com/watch?v=uE60iiHvabk,Bing Crosby - It's Beginning To Look A Lot Like Christmas (Lyric Video),BingCrosbyVEVO,387954.0,3756.0,73.0,True,True,128308254.0
1410,Bing Crosby,https://open.spotify.com/artist/6ZjFtWeHP9XN7FeKSUe80S,Winter Wonderland - Remastered,Christmas,album,spotify:track:3pdQTWpq09XCBosbTtYIiZ,0.589,0.232,3.0,-13.633,0.0579,0.835,0.0,0.108,0.53,126.626,142480.0,https://www.youtube.com/watch?v=GP5_dJUd3BY,Bing Crosby - Winter Wonderland (Official Video),BingCrosbyVEVO,4862475.0,29045.0,558.0,True,True,169388655.0
1411,Bing Crosby,https://open.spotify.com/artist/6ZjFtWeHP9XN7FeKSUe80S,Mele Kalikimaka - Single Version,Their Complete Recordings Together,album,spotify:track:1GQ3cCJMAhLqWARyVZWxnO,0.513,0.156,3.0,-13.668,0.0717,0.808,0.0,0.322,0.589,207.975,172173.0,https://www.youtube.com/watch?v=FezVApPddqU,"Bing Crosby, The Andrews Sisters - Mele Kalikimaka",BingCrosbyVEVO,575867.0,5052.0,269.0,True,True,134030765.0
1412,Bing Crosby,https://open.spotify.com/artist/6ZjFtWeHP9XN7FeKSUe80S,Silver Bells,White Christmas,compilation,spotify:track:7ehhnVu3JUWMaSJzY1zC4k,0.343,0.136,5.0,-15.142,0.0385,0.749,0.0,0.261,0.59,70.937,182667.0,https://www.youtube.com/watch?v=bBFHUyVAch4,Bing Crosby - Silver Bells (Visualizer) ft. Carol Richards,BingCrosbyVEVO,57025.0,393.0,11.0,True,True,48974909.0
1413,Bing Crosby,https://open.spotify.com/artist/6ZjFtWeHP9XN7FeKSUe80S,God Rest Ye Merry Gentlemen,White Christmas,compilation,spotify:track:6Uekkm0MOVT4WznQy0ktVR,0.466,0.213,0.0,-12.009,0.0448,0.984,9.58e-05,0.428,0.693,97.075,137267.0,https://www.youtube.com/watch?v=H4uIE9guH6Q,Bing Crosby - God Rest Ye Merry Gentlemen (Visualizer),BingCrosbyVEVO,47264.0,366.0,10.0,True,True,71043019.0
1414,Bing Crosby,https://open.spotify.com/artist/6ZjFtWeHP9XN7FeKSUe80S,Frosty The Snowman - Remastered 2006,Bing Crosby - Christmas Classics,compilation,spotify:track:35MqcEIVZ7svbBpRt4N30g,0.519,0.368,7.0,-11.622,0.0796,0.617,0.0,0.0859,0.854,160.37,133413.0,https://www.youtube.com/watch?v=Q49o_VQg8C4,Bing Crosby - Frosty The Snowman (Visualizer),BingCrosbyVEVO,69005.0,380.0,11.0,True,True,41605993.0
1415,Bing Crosby,https://open.spotify.com/artist/6ZjFtWeHP9XN7FeKSUe80S,The Little Drummer Boy - Remastered 2006,Bing Crosby - Christmas Classics,compilation,spotify:track:0pAT3JUEjIiqUkwxE0vbBQ,0.636,0.165,10.0,-14.261,0.0328,0.885,4.82e-05,0.0502,0.505,112.777,180040.0,https://www.youtube.com/watch?v=7oTdKkytYK8,Bing Crosby - The Little Drummer Boy (Official Music Video),BingCrosbyVEVO,436880.0,2464.0,66.0,True,True,88380433.0
1416,Bing Crosby,https://open.spotify.com/artist/6ZjFtWeHP9XN7FeKSUe80S,I'll Be Home For Christmas - Single Version,Bing's Gold Records - The Original Decca Recordings,album,spotify:track:1fjOitI0vZ41P63p1MQLcc,0.24,0.0967,7.0,-15.167,0.0336,0.707,8.44e-05,0.367,0.178,84.759,177027.0,https://www.youtube.com/watch?v=UlCy_ZDK_k0,Bing Crosby - I'll Be Home For Christmas (Official Music Video),BingCrosbyVEVO,906607.0,6457.0,142.0,True,True,73344658.0
1417,S. P. Balasubrahmanyam,https://open.spotify.com/artist/2ae6PxICSOZHvjqiCcgon8,Ayyayo,Aadukalam (Original Motion Picture Soundtrack),album,spotify:track:5DYfTyqUNBmOnQtljQjYk2,0.608,0.705,7.0,-5.525,0.0364,0.499,0.000124,0.0878,0.733,75.031,324373.0,,,,,,,,,27224724.0
1418,S. P. Balasubrahmanyam,https://open.spotify.com/artist/2ae6PxICSOZHvjqiCcgon8,Yeh Haseen Vadiyan Yeh Khula Aasman,Roja (Original Motion Picture Soundtrack),album,spotify:track:6NmGIj2leVHRKkHEGyechJ,0.64,0.295,5.0,-16.357,0.0397,0.425,2.05e-06,0.0804,0.107,121.903,320013.0,https://www.youtube.com/watch?v=QPHRCURVA80,Yeh Haseen Wadiyan HD,MrImran720,2346014.0,34984.0,919.0,False,False,24524075.0
1419,S. P. Balasubrahmanyam,https://open.spotify.com/artist/2ae6PxICSOZHvjqiCcgon8,Yamma Yamma,7 Aum Arivu (Original Motion Picture Soundtrack),album,spotify:track:1dmTEETgoWQVeNZb1g8dZc,0.581,0.431,2.0,-10.364,0.0353,0.699,4.65e-05,0.134,0.446,88.809,366507.0,https://www.youtube.com/watch?v=IjbxEc9W2Ww,"7 Aum Arivu - Yamma Yamma Video | Suriya, Shruti | Harris Jayaraj",SonyMusicSouthVEVO,38171887.0,284154.0,11115.0,True,True,12574935.0
1420,S. P. Balasubrahmanyam,https://open.spotify.com/artist/2ae6PxICSOZHvjqiCcgon8,Saathiya Tune Kya Kiya,Love (Original Motion Picture Soundtrack),album,spotify:track:3YFXNTmbJjQ1b5MDDZ7E0h,0.499,0.72,11.0,-7.861,0.0533,0.563,0.0,0.494,0.78,92.534,310467.0,https://www.youtube.com/watch?v=MZKZsYk2jJg,"Saathiya Tune Kya Kiya - Video Song | Love | Salman Khan,Revathi | Ishtar Music",Ishtar Music,85320466.0,484142.0,21938.0,True,True,11571944.0
1421,S. P. Balasubrahmanyam,https://open.spotify.com/artist/2ae6PxICSOZHvjqiCcgon8,Pehla Pehla Pyar,Hum Aapke Hain Koun (Original Motion Picture Soundtrack),album,spotify:track:2Ox8j2Z4AiEv9ASuwWDInJ,0.594,0.53,5.0,-10.226,0.0281,0.443,3.71e-06,0.421,0.457,101.831,264307.0,https://www.youtube.com/watch?v=CxNERe4U2VQ,SP Balasubrahmanyam sings Pehla Pehla Pyar Hai - पहला पहला प्यार है from Hum Aapke Hain Koun (1994),Hemantkumar Mahale,3020133.0,32614.0,1909.0,True,True,3591746.0
1422,S. P. Balasubrahmanyam,https://open.spotify.com/artist/2ae6PxICSOZHvjqiCcgon8,Ennai Thottu,Unna Ninachen Paatu Padichen (Original Motion Picture Soundtrack),single,spotify:track:6rHDMFYZMwHeQZ6084qFHq,0.796,0.35,0.0,-15.182,0.044,0.851,0.00684,0.124,0.793,115.891,300960.0,https://www.youtube.com/watch?v=8Hjf-UyTSKg,என்னை தொட்டு அள்ளி கொண்ட மன்னன் பேரும் யென்னடி | Ennai Thottu Alli Konda HD Song | SPB | Swarnalatha,Tamil cinema,90073102.0,238152.0,24529.0,True,True,9334800.0
1423,S. P. Balasubrahmanyam,https://open.spotify.com/artist/2ae6PxICSOZHvjqiCcgon8,Tumse Milne Ki Tamanna Hai,Saajan (Original Motion Picture Soundtrack),album,spotify:track:7n278iHoD21kun2OymTABC,0.532,0.779,9.0,-11.326,0.0622,0.241,0.0,0.154,0.671,119.735,329987.0,https://www.youtube.com/watch?v=HIr_kpG4Fnc,S. P. Balasubrahmanyam sings Tumse Milne Ki Tamanna Hai - तुमसे मिलने की तमन्ना from Saajan (1991),Hemantkumar Mahale,8791530.0,91232.0,5835.0,True,True,9405776.0
1424,S. P. Balasubrahmanyam,https://open.spotify.com/artist/2ae6PxICSOZHvjqiCcgon8,"Kaadhal Rojave (From ""Roja"")",Sangeetha Utsavam - S. P. Balasubrahmanyam Isai Mazhai,album,spotify:track:3ENOEyv39csYpynRSRGW0o,0.696,0.423,4.0,-9.243,0.032,0.831,0.00134,0.126,0.428,91.007,299911.0,https://www.youtube.com/watch?v=USDI6SxZMKw,"Kadhal Rojave - A R Rahman - Arvind Swamy, Madhoo - Roja (1992) - Tamil Video Song | Superhit Songs",Tamil Movieplex,527892.0,6590.0,143.0,True,True,11537347.0
1425,S. P. Balasubrahmanyam,https://open.spotify.com/artist/2ae6PxICSOZHvjqiCcgon8,"Kathalikkum Penin Kaikal (From ""Kaadhalan"")",S.P. Balasubrahmanyam All Time Hits,compilation,spotify:track:4wZHDf2qi0q9oZDaEsmStn,0.857,0.205,10.0,-17.393,0.0745,0.00654,0.000242,0.101,0.728,77.003,289306.0,https://www.youtube.com/watch?v=fvSHOqtLwbw,Kadhalan Movie Songs | Kadhalikum Pennin Full Video Song 4K | Prabhu Deva | Nagma | SPB | AR Rahman,AP International,11122770.0,75279.0,3136.0,True,True,12662889.0
1426,S. P. Balasubrahmanyam,https://open.spotify.com/artist/2ae6PxICSOZHvjqiCcgon8,"Marana Mass - From ""Petta""",Petta (Original Motion Picture Soundtrack),album,spotify:track:7j7fS14vlwVk0Pfnr0hovC,0.471,0.873,10.0,-5.503,0.373,0.47,8.13e-05,0.146,0.737,78.434,216000.0,https://www.youtube.com/watch?v=88iypMO9H7g,Petta - Marana Mass Official Video (Tamil) | Rajinikanth | Anirudh Ravichander,Sony Music South,223167121.0,962884.0,26450.0,True,True,20316117.0
1427,Sonu Nigam,https://open.spotify.com/artist/1dVygo6tRFXC8CSWURQJq2,Tumse Milke Dil Ka,Main Hoon Na,album,spotify:track:1ax8ZuwRVkSdzzsIqyCNWQ,0.853,0.745,9.0,-8.636,0.109,0.0642,1.87e-06,0.0274,0.882,107.985,359253.0,https://www.youtube.com/watch?v=mXkbWKr5ovU,Tumse Milke Dilka Jo Haal [Full Song] | Main Hoon Na | Shahrukh Khan,T-Series,158580261.0,1310735.0,24260.0,True,True,30651817.0
1428,Sonu Nigam,https://open.spotify.com/artist/1dVygo6tRFXC8CSWURQJq2,Main Agar Kahoon,Soulful Sonu Nigam Specials,compilation,spotify:track:3WVHfTd7xz9VPYJQFpOp8j,0.533,0.436,5.0,-7.521,0.0276,0.234,3.17e-06,0.46,0.371,146.868,308158.0,https://www.youtube.com/watch?v=DAYszemgPxc,"LYRICAL: Main Agar Kahoon | Om Shanti Om | Shahrukh Khan,Deepika Padukone | Sonu Nigam,Shreya Ghosal",T-Series,131717791.0,1124417.0,20866.0,True,True,49993575.0
1429,Sonu Nigam,https://open.spotify.com/artist/1dVygo6tRFXC8CSWURQJq2,Kal Ho Naa Ho,Kal Ho Naa Ho (Original Motion Picture Soundtrack),album,spotify:track:251PNRmJU9KcUnFQAB5t6I,0.532,0.529,0.0,-8.402,0.0352,0.334,0.000144,0.078,0.295,81.989,321240.0,https://www.youtube.com/watch?v=g0eO74UmRBs,"Kal Ho Naa Ho Full Video - Title Track|Shah Rukh Khan,Saif Ali,Preity|Sonu Nigam|Karan J",SonyMusicIndiaVEVO,261222590.0,1986209.0,74250.0,True,True,55843388.0
1430,Sonu Nigam,https://open.spotify.com/artist/1dVygo6tRFXC8CSWURQJq2,Abhi Mujh Mein Kahin,Agneepath (Original Motion Picture Soundtrack),album,spotify:track:73y649QhnXdcm6fRdvfraO,0.334,0.387,2.0,-9.483,0.0332,0.755,3.94e-05,0.113,0.42,129.959,364787.0,https://www.youtube.com/watch?v=oWKgpB2zpgw,"Ajay-Atul - Abhi Mujh Mein Kahin Best Lyric|Agneepath|Priyanka Chopra,Hrithik|Sonu Nigam",SonyMusicIndiaVEVO,118826995.0,1462866.0,28468.0,True,True,37218307.0
1431,Sonu Nigam,https://open.spotify.com/artist/1dVygo6tRFXC8CSWURQJq2,Mere Haath Mein,Fanaa,album,spotify:track:6oUK2k9OJ0WvmVveyauFB7,0.554,0.606,1.0,-12.312,0.0722,0.578,0.000183,0.11,0.584,93.922,285858.0,https://www.youtube.com/watch?v=qtz5mpvgAM0,"Mere Haath Mein | Full Song | Fanaa | Aamir Khan, Kajol | Sonu Nigam, Sunidhi Chauhan | Jatin-Lalit",YRF,100185798.0,712565.0,17000.0,True,True,28369423.0
1432,Sonu Nigam,https://open.spotify.com/artist/1dVygo6tRFXC8CSWURQJq2,Bole Chudiyan,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),album,spotify:track:1uzkWkIaWaxzHJgJ4Fy5rO,0.59,0.875,5.0,-5.294,0.171,0.45,1.16e-05,0.164,0.737,96.915,408133.0,https://www.youtube.com/watch?v=IBvg3WeqP1U,"Bole Chudiyan Full Video - K3G|Amitabh, Shah Rukh, Kajol, Kareena, Hrithik|Udit Narayan",SonyMusicIndiaVEVO,763521856.0,3554366.0,116387.0,True,True,42519818.0
1433,Sonu Nigam,https://open.spotify.com/artist/1dVygo6tRFXC8CSWURQJq2,Shukran Allah,Kurbaan (Original Motion Picture Soundtrack),single,spotify:track:3nKEiJUeaWn8q2O9I1xwlB,0.432,0.695,1.0,-8.022,0.111,0.732,0.0014,0.274,0.513,116.153,290053.0,https://www.youtube.com/watch?v=z_B0PF8Ug00,"Shukran Allah Full Video - Kurbaan|Kareena Kapoor,Saif Ali Khan|Sonu Nigam,Shreya Ghoshal",SonyMusicIndiaVEVO,20117583.0,265586.0,4217.0,True,True,36135633.0
1434,Sonu Nigam,https://open.spotify.com/artist/1dVygo6tRFXC8CSWURQJq2,Dil Dooba,Khakee,album,spotify:track:6cUaCs1lKfDOyFKMkBF8ch,0.814,0.909,0.0,-6.875,0.0753,0.319,0.0,0.345,0.961,100.004,230947.0,https://www.youtube.com/watch?v=SAiyopkF22M,"Dil Dooba Lyrical Video Song | Khakee | Ft. Aishwarya Rai, Akshaye Kumar, Amitabh Bachchan",Bollywood Classics,35877659.0,257445.0,3129.0,True,True,16953600.0
1435,Sonu Nigam,https://open.spotify.com/artist/1dVygo6tRFXC8CSWURQJq2,"Sapna Jahan (From ""Brothers"")","Sapna Jahan (From ""Brothers"")",single,spotify:track:6uQkoo1UGWThtEpNEYc6Ga,0.471,0.329,0.0,-11.958,0.0312,0.78,0.0021,0.117,0.144,126.107,341780.0,https://www.youtube.com/watch?v=lHJp_3g2MAI,"Sapna Jahan Full Video - Brothers|Akshay Kumar, Jacqueline|Sonu Nigam, Neeti Mohan",SonyMusicIndiaVEVO,53270235.0,678530.0,9282.0,True,True,22770222.0
1436,Sonu Nigam,https://open.spotify.com/artist/1dVygo6tRFXC8CSWURQJq2,Nagada Nagada,Jab We Met,album,spotify:track:2W6bC4K4e6y42HnYTA5yHO,0.757,0.942,9.0,-4.13,0.0461,0.158,0.00784,0.507,0.728,120.004,228469.0,https://www.youtube.com/watch?v=0gtDICWPTyA,"Nagada Nagada Full Video Song HD | Jab We Met | Kareena Kapoor, Shahid Kapoor",T-Series,25757377.0,121142.0,1722.0,True,True,9793879.0
1437,Lata Mangeshkar,https://open.spotify.com/artist/61JrslREXq98hurYL2hYoc,Mera Dil Ye Pukare - Tu Aaja - Heartlock Mix,Mera Dil Ye Pukare - Tu Aaja (Heartlock Mix),single,spotify:track:6bJmYR0sjTZNJxwdw52ern,0.756,0.413,0.0,-15.549,0.107,0.589,0.0146,0.109,0.353,91.951,122609.0,https://www.youtube.com/watch?v=Z_yFfYqH0II,Mera Dil Ye Pukare - Heartlock Mix | Trending Hindi Remix | Instagram Hit | Lata Mangeshkar,Saregama Music,5441239.0,103298.0,1454.0,True,True,11743368.0
1438,Lata Mangeshkar,https://open.spotify.com/artist/61JrslREXq98hurYL2hYoc,Aankhein Khuli,Mohabbatein,album,spotify:track:16XEVyPh5NT31CAAqPbxQF,0.792,0.635,7.0,-13.94,0.0863,0.349,5.92e-06,0.324,0.648,122.004,422713.0,https://www.youtube.com/watch?v=eM8Mjuq4MwQ,"Aankhein Khuli Song | Mohabbatein | Shah Rukh Khan, Aishwarya Rai | Lata Mangeshkar, Udit Narayan",YRF,287990978.0,1406326.0,30074.0,True,True,17643599.0
1439,Lata Mangeshkar,https://open.spotify.com/artist/61JrslREXq98hurYL2hYoc,Tere Liye,Veer - Zaara,album,spotify:track:3i11e2jzUtO3jChiFl3v9x,0.525,0.46,1.0,-8.594,0.0246,0.826,0.00202,0.139,0.33,98.007,331677.0,https://www.youtube.com/watch?v=AkikD9iS06Q,Lata Mangeshkar - Tere Liye Palkon Ki,Kaijū Ōkami,3974116.0,15533.0,818.0,False,False,22405489.0
1440,Lata Mangeshkar,https://open.spotify.com/artist/61JrslREXq98hurYL2hYoc,Do Pal,Veer - Zaara,album,spotify:track:7fyIuR4aaWb6iltlAoSkxF,0.247,0.556,11.0,-7.514,0.0376,0.635,0.000436,0.146,0.371,168.823,265927.0,https://www.youtube.com/watch?v=HPsxxBhv9kc,"Do Pal Song | Veer-Zaara | Shah Rukh Khan, Preity Zinta | Madan Mohan | Lata Mangeshkar, Sonu Nigam",YRF,153436569.0,1086047.0,33339.0,True,True,18643171.0
1441,Lata Mangeshkar,https://open.spotify.com/artist/61JrslREXq98hurYL2hYoc,Dil To Pagal Hai,Dil To Pagal Hai,album,spotify:track:5itw0WzsobhLXyxUuAj8OQ,0.752,0.67,6.0,-10.641,0.0465,0.306,0.000528,0.729,0.748,110.696,336118.0,https://www.youtube.com/watch?v=lZ2PhyBF3GQ,"Dil To Pagal Hai Song | Shah Rukh Khan, Madhuri, Karisma, Akshay | Lata Mangeshkar, Udit Narayan",YRF,207080018.0,665567.0,16166.0,True,True,10847438.0
1442,Lata Mangeshkar,https://open.spotify.com/artist/61JrslREXq98hurYL2hYoc,Luka Chuppi,Rang De Basanti (Original Motion Picture Soundtrack),album,spotify:track:500H9ENeR5AYbKU1ScK6ME,0.601,0.441,4.0,-8.946,0.0285,0.645,1.08e-06,0.0986,0.202,103.862,396507.0,https://www.youtube.com/watch?v=FFpgYjL2aJo,A.R. Rahman - Luka Chuppi Best Video|Rang De Basanti|Aamir Khan|Lata Mangeshkar|Soha Ali,SonyMusicIndiaVEVO,19739078.0,314877.0,7716.0,True,True,18791524.0
1443,Lata Mangeshkar,https://open.spotify.com/artist/61JrslREXq98hurYL2hYoc,Are Re Are,Dil To Pagal Hai,album,spotify:track:549FZ0BWEyIGVbo9FUOqPl,0.689,0.674,11.0,-12.164,0.0396,0.277,0.000154,0.394,0.937,149.1,335386.0,https://www.youtube.com/watch?v=OEpFiDKqH7E,"Are Re Are Song | Dil To Pagal Hai | Shah Rukh Khan, Madhuri Dixit | Lata Mangeshkar, Udit Narayan",YRF,87497897.0,349334.0,8399.0,True,True,7345883.0
1444,Lata Mangeshkar,https://open.spotify.com/artist/61JrslREXq98hurYL2hYoc,Pyar Kar,Dil To Pagal Hai,album,spotify:track:339XumxyHEbiKREnsOZXVN,0.629,0.523,7.0,-11.134,0.0362,0.519,0.000502,0.416,0.645,88.077,405029.0,https://www.youtube.com/watch?v=tvxXAZo1Hlg,"Pyar Kar Song | Dil To Pagal Hai | Shah Rukh Khan, Madhuri, Karisma | Lata Mangeshkar, Udit Narayan",YRF,40079691.0,161439.0,4445.0,True,True,4800245.0
1445,Lata Mangeshkar,https://open.spotify.com/artist/61JrslREXq98hurYL2hYoc,Humko Humise Chura Lo,Mohabbatein,album,spotify:track:4T3VAoUDvCJkX5OSYXnng0,0.548,0.506,6.0,-13.684,0.0495,0.492,0.000442,0.189,0.641,85.628,473025.0,https://www.youtube.com/watch?v=tqHm_IbdTO4,Humko Humise Chura Lo | Lata Mangeshkar Udit Narayan Live Hydrebad Concert | Mohabbatein,Anandghan,64717296.0,664979.0,22903.0,False,False,12607278.0
1446,Lata Mangeshkar,https://open.spotify.com/artist/61JrslREXq98hurYL2hYoc,Madhosh Dil Ki Dhadkan,Jab Pyaar Kisise Hota Hai (Original Motion Picture Soundtrack),album,spotify:track:5JWuNK80jSLK1jQyFInWqG,0.503,0.706,2.0,-10.211,0.0463,0.266,5.92e-05,0.34,0.762,155.611,324000.0,https://www.youtube.com/watch?v=zy426eXBzZg,Madhosh Dil Ki Dhadkan -Hd Video,Mind Relaxing Music,168168.0,2209.0,100.0,False,False,5704282.0
1447,La Arrolladora Banda El Limón De Rene Camacho,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz,El Final De Nuestra Historia,Íconos 25 Éxitos,album,spotify:track:7kofJygFUxxmag4EAYcCG3,0.736,0.499,10.0,-8.177,0.0341,0.487,0.0,0.23,0.957,114.984,197280.0,https://www.youtube.com/watch?v=xdTiQPRb4kU,La Arrolladora Banda El Limón De René Camacho - El Final De Nuestra Historia,ArrolladoraLimonVEVO,38618392.0,82398.0,1835.0,True,True,137319574.0
1448,La Arrolladora Banda El Limón De Rene Camacho,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz,Ya Te Perdí La Fe,Ojos En Blanco,album,spotify:track:0KHDthR0XvPoeJaqBc7Sg5,0.757,0.512,0.0,-6.249,0.0516,0.722,1.23e-06,0.0682,0.97,149.888,147053.0,https://www.youtube.com/watch?v=kVzn608EUMY,La Arrolladora - Ya Te Perdí La Fe (Video Oficial),ArrolladoraLimonVEVO,128296672.0,423736.0,5221.0,True,True,191269230.0
1449,La Arrolladora Banda El Limón De Rene Camacho,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz,Entre Beso Y Beso,Calidad Y Cantidad,album,spotify:track:7uL1ZsdxI8l4sgEsgCmTlG,0.863,0.641,9.0,-4.543,0.0379,0.197,0.0,0.0793,0.964,129.898,182307.0,https://www.youtube.com/watch?v=PovkZtMm9Mc,La Arrolladora - Entre Beso Y Beso (Video Oficial),ArrolladoraLimonVEVO,81098109.0,331283.0,5359.0,True,True,169631968.0
1450,La Arrolladora Banda El Limón De Rene Camacho,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz,Mi Segunda Vida,Gracias Por Creer,album,spotify:track:6Z7f0BXDLI8k4CHR9KJdAD,0.632,0.479,8.0,-5.577,0.0283,0.74,0.0,0.105,0.498,114.04,187640.0,https://www.youtube.com/watch?v=NVnn4tBmPuM,La Arrolladora - Mi Segunda Vida (Video Oficial),ArrolladoraLimonVEVO,168151620.0,373431.0,7278.0,True,True,122588661.0
1451,La Arrolladora Banda El Limón De Rene Camacho,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz,Y Que Quede Claro,Antología Musical,album,spotify:track:1jQKaVoVmhh7pqxrRh5Mev,0.666,0.49,2.0,-6.62,0.0339,0.301,4.92e-06,0.122,0.826,122.864,191787.0,https://www.youtube.com/watch?v=7fP8C89uiBA,La Arrolladora Banda El Limón De René Camacho - Y Que Quede Claro,ArrolladoraLimonVEVO,49821266.0,154115.0,2161.0,True,True,56613953.0
1452,La Arrolladora Banda El Limón De Rene Camacho,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz,Ya Es Muy Tarde,Más Adelante,album,spotify:track:64my6WOkrygcpXKMLxxpi9,0.738,0.588,5.0,-4.372,0.0446,0.744,2.13e-05,0.0576,0.877,107.951,181160.0,https://www.youtube.com/watch?v=ObaY-OlG_Bw,La Arrolladora - Ya Es Muy Tarde (Video Oficial),ArrolladoraLimonVEVO,85183929.0,207718.0,3224.0,True,True,144770789.0
1453,La Arrolladora Banda El Limón De Rene Camacho,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz,Si Tu Amor No Vuelve,La Otra Cara De La Moneda,album,spotify:track:4BU4gDeAJ2BTLWqCs9SRU4,0.728,0.408,0.0,-6.66,0.0401,0.807,1.45e-05,0.0727,0.806,124.02,247600.0,https://www.youtube.com/watch?v=ZzUMnSiYqoE,La Arrolladora Banda El Limón De René Camacho - Si Tu Amor No Vuelve,ArrolladoraLimonVEVO,44393734.0,147327.0,2392.0,True,True,72717311.0
1454,La Arrolladora Banda El Limón De Rene Camacho,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz,Ya No Te Buscaré,Todo Depende De Ti,album,spotify:track:7LRYw74nztDptYIStswo9K,0.703,0.566,0.0,-5.931,0.0274,0.267,0.000102,0.163,0.824,129.919,191067.0,https://www.youtube.com/watch?v=KwS6N_oXixM,La Arrolladora - Ya No Te Buscaré (Video Oficial),ArrolladoraLimonVEVO,73733452.0,185557.0,3329.0,True,True,45086338.0
1455,La Arrolladora Banda El Limón De Rene Camacho,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz,El Ruido De Tus Zapatos,Gracias Por Creer,album,spotify:track:3VhupipSGvOXrNrNvUwhs1,0.725,0.496,3.0,-8.143,0.0292,0.395,0.000126,0.102,0.85,135.915,265880.0,https://www.youtube.com/watch?v=aR5f59K8R5w,La Arrolladora - El Ruido De Tus Zapatos (Video Oficial),ArrolladoraLimonVEVO,235182054.0,404098.0,11963.0,True,True,96055869.0
1456,La Arrolladora Banda El Limón De Rene Camacho,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz,De Ti Exclusivo,Para Ti Exclusivo (En Vivo Desde Arandas Jalisco),album,spotify:track:404MXA5pRTh93BrxPeGrQp,0.665,0.463,7.0,-7.068,0.0412,0.704,1.53e-05,0.104,0.786,124.996,196360.0,https://www.youtube.com/watch?v=aKxjMbKOX18,La Arrolladora Banda El Limón De René Camacho - De Ti Exclusivo,ArrolladoraLimonVEVO,41037600.0,107211.0,1586.0,True,True,43649333.0
1457,KK,https://open.spotify.com/artist/4fEkbug6kZzzJ8eYX6Kbbp,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",single,spotify:track:57jOEZtoLQK4zF2x55bdkp,0.718,0.382,7.0,-8.237,0.0466,0.585,0.0,0.128,0.499,87.029,200992.0,https://www.youtube.com/watch?v=BTRPBiE_1lA,"Full Video:Tu Hi Yaar Mera | Pati Patni Aur Woh | Kartik A,Bhumi P,Ananya P| Rochak,Arijit S,Neha K",T-Series,216579390.0,1671436.0,23164.0,True,True,113790392.0
